SD7062_CST_OPTIMIZED_TEKNOFEST
  1.0000000   0.0005000
  0.9997483   0.0005367
  0.9989933   0.0006468
  0.9977360   0.0008306
  0.9959774   0.0010885
  0.9937194   0.0014210
  0.9909643   0.0018290
  0.9877149   0.0023136
  0.9839744   0.0028764
  0.9797465   0.0035192
  0.9750356   0.0042444
  0.9698463   0.0050548
  0.9641840   0.0059539
  0.9580542   0.0069455
  0.9514633   0.0080339
  0.9444177   0.0092237
  0.9369247   0.0105199
  0.9289917   0.0119278
  0.9206268   0.0134526
  0.9118383   0.0150993
  0.9026351   0.0168727
  0.8930265   0.0187769
  0.8830222   0.0208154
  0.8726322   0.0229906
  0.8618670   0.0253037
  0.8507374   0.0277545
  0.8392547   0.0303412
  0.8274304   0.0330602
  0.8152763   0.0359060
  0.8028048   0.0388713
  0.7900285   0.0419467
  0.7769600   0.0451208
  0.7636127   0.0483804
  0.7500000   0.0517104
  0.7361355   0.0550943
  0.7220333   0.0585140
  0.7077075   0.0619505
  0.6931726   0.0653837
  0.6784431   0.0687933
  0.6635340   0.0721587
  0.6484602   0.0754593
  0.6332369   0.0786754
  0.6178795   0.0817879
  0.6024033   0.0847789
  0.5868241   0.0876320
  0.5711574   0.0903326
  0.5554191   0.0928678
  0.5396250   0.0952268
  0.5237910   0.0974010
  0.5079330   0.0993839
  0.4920670   0.1011712
  0.4762090   0.1027605
  0.4603750   0.1041515
  0.4445809   0.1053455
  0.4288426   0.1063454
  0.4131759   0.1071554
  0.3975967   0.1077807
  0.3821205   0.1082273
  0.3667631   0.1085016
  0.3515398   0.1086102
  0.3364660   0.1085594
  0.3215569   0.1083556
  0.3068274   0.1080044
  0.2922925   0.1075105
  0.2779667   0.1068782
  0.2638645   0.1061105
  0.2500000   0.1052095
  0.2363873   0.1041764
  0.2230400   0.1030114
  0.2099715   0.1017138
  0.1971952   0.1002821
  0.1847237   0.0987143
  0.1725696   0.0970079
  0.1607453   0.0951599
  0.1492626   0.0931675
  0.1381330   0.0910279
  0.1273678   0.0887384
  0.1169778   0.0862970
  0.1069735   0.0837021
  0.0973649   0.0809528
  0.0881617   0.0780492
  0.0793732   0.0749922
  0.0710083   0.0717836
  0.0630753   0.0684263
  0.0555823   0.0649242
  0.0485367   0.0612819
  0.0419458   0.0575054
  0.0358160   0.0536010
  0.0301537   0.0495763
  0.0249644   0.0454393
  0.0202535   0.0411986
  0.0160256   0.0368635
  0.0122851   0.0324436
  0.0090357   0.0279490
  0.0062806   0.0233899
  0.0040226   0.0187768
  0.0022640   0.0141205
  0.0010067   0.0094316
  0.0002517   0.0047212
  0.0000000   0.0000000
  0.0002517   -0.0014528
  0.0010067   -0.0028934
  0.0022640   -0.0043100
  0.0040226   -0.0056912
  0.0062806   -0.0070267
  0.0090357   -0.0083075
  0.0122851   -0.0095263
  0.0160256   -0.0106774
  0.0202535   -0.0117568
  0.0249644   -0.0127627
  0.0301537   -0.0136949
  0.0358160   -0.0145552
  0.0419458   -0.0153469
  0.0485367   -0.0160749
  0.0555823   -0.0167452
  0.0630753   -0.0173649
  0.0710083   -0.0179414
  0.0793732   -0.0184828
  0.0881617   -0.0189966
  0.0973649   -0.0194905
  0.1069735   -0.0199711
  0.1169778   -0.0204442
  0.1273678   -0.0209144
  0.1381330   -0.0213849
  0.1492626   -0.0218573
  0.1607453   -0.0223319
  0.1725696   -0.0228070
  0.1847237   -0.0232798
  0.1971952   -0.0237458
  0.2099715   -0.0241994
  0.2230400   -0.0246340
  0.2363873   -0.0250420
  0.2500000   -0.0254154
  0.2638645   -0.0257462
  0.2779667   -0.0260261
  0.2922925   -0.0262473
  0.3068274   -0.0264029
  0.3215569   -0.0264864
  0.3364660   -0.0264929
  0.3515398   -0.0264185
  0.3667631   -0.0262606
  0.3821205   -0.0260184
  0.3975967   -0.0256924
  0.4131759   -0.0252846
  0.4288426   -0.0247983
  0.4445809   -0.0242383
  0.4603750   -0.0236104
  0.4762090   -0.0229213
  0.4920670   -0.0221785
  0.5079330   -0.0213900
  0.5237910   -0.0205639
  0.5396250   -0.0197087
  0.5554191   -0.0188323
  0.5711574   -0.0179426
  0.5868241   -0.0170469
  0.6024033   -0.0161516
  0.6178795   -0.0152627
  0.6332369   -0.0143853
  0.6484602   -0.0135233
  0.6635340   -0.0126804
  0.6784431   -0.0118589
  0.6931726   -0.0110607
  0.7077075   -0.0102871
  0.7220333   -0.0095389
  0.7361355   -0.0088163
  0.7500000   -0.0081193
  0.7636127   -0.0074481
  0.7769600   -0.0068024
  0.7900285   -0.0061822
  0.8028048   -0.0055878
  0.8152763   -0.0050194
  0.8274304   -0.0044776
  0.8392547   -0.0039634
  0.8507374   -0.0034777
  0.8618670   -0.0030218
  0.8726322   -0.0025971
  0.8830222   -0.0022049
  0.8930265   -0.0018467
  0.9026351   -0.0015235
  0.9118383   -0.0012363
  0.9206268   -0.0009857
  0.9289917   -0.0007717
  0.9369247   -0.0005939
  0.9444177   -0.0004513
  0.9514633   -0.0003424
  0.9580542   -0.0002650
  0.9641840   -0.0002163
  0.9698463   -0.0001932
  0.9750356   -0.0001919
  0.9797465   -0.0002084
  0.9839744   -0.0002386
  0.9877149   -0.0002781
  0.9909643   -0.0003226
  0.9937194   -0.0003681
  0.9959774   -0.0004109
  0.9977360   -0.0004478
  0.9989933   -0.0004761
  0.9997483   -0.0004939
  1.0000000   -0.0005000
